        node           T1           T3          T10     q_HL_int
  535.000000   385.405000   389.683000    30.000000   563.253000
  536.000000   385.609000   389.885000    30.000000   563.740000
  537.000000   385.813000   390.086000    30.000000   564.226000
  538.000000   386.017000   390.287000    30.000000   564.713000
  539.000000   386.221000   390.489000    30.000000   565.200000
  540.000000   386.425000   390.690000    30.000000   565.688000
  541.000000   386.628000   390.891000    30.000000   566.175000
  542.000000   386.832000   391.092000    30.000000   566.928000
  543.000000   387.036000   391.293000    30.000000   567.416000
  544.000000   387.240000   391.494000    30.000000   567.905000
  545.000000   387.443000   391.695000    30.000000   568.394000
  546.000000   387.647000   391.896000    30.000000   568.883000
  547.000000   387.850000   392.097000    30.000000   569.374000
  548.000000   388.054000   392.298000    30.000000   569.863000
  549.000000   388.257000   392.499000    30.000000   570.618000
  550.000000   388.461000   392.700000    30.000000   571.108000
  551.000000   388.664000   392.901000    30.000000   571.599000
  552.000000   388.867000   393.101000    30.000000   572.090000
  553.000000   389.070000   393.302000    30.000000   572.581000
  554.000000   389.273000   393.503000    30.000000   573.073000
  555.000000   389.477000   393.703000    30.000000   573.829000
  556.000000   389.680000   393.904000    30.000000   574.321000
  557.000000   389.883000   394.104000    30.000000   574.814000
  558.000000   390.086000   394.305000    30.000000   575.306000
  559.000000   390.289000   394.505000    30.000000   575.799000
  560.000000   390.491000   394.705000    30.000000   576.292000
  561.000000   390.694000   394.906000    30.000000   576.786000
  562.000000   390.897000   395.106000    30.000000   577.545000
  563.000000   391.100000   395.306000    30.000000   578.039000
  564.000000   391.303000   395.506000    30.000000   578.533000
  565.000000   391.505000   395.706000    30.000000   579.028000
  566.000000   391.708000   395.906000    30.000000   579.523000
  567.000000   391.910000   396.107000    30.000000   580.018000
  568.000000   392.113000   396.307000    30.000000   580.515000
  569.000000   392.315000   396.506000    30.000000   581.276000
  570.000000   392.518000   396.706000    30.000000   581.772000
  571.000000   392.720000   396.906000    30.000000   582.268000
  572.000000   392.922000   397.106000    30.000000   582.765000
  573.000000   393.124000   397.306000    30.000000   583.262000
  574.000000   393.327000   397.506000    30.000000   583.759000
  575.000000   393.529000   397.705000    30.000000   584.522000
  576.000000   393.731000   397.904000    30.000000   585.020000
  577.000000   393.933000   398.104000    30.000000   585.518000
  578.000000   394.135000   398.304000    30.000000   586.017000
  579.000000   394.337000   398.503000    30.000000   586.516000
  580.000000   394.539000   398.703000    30.000000   587.015000
  581.000000   394.741000   398.902000    30.000000   587.514000
  582.000000   394.942000   399.101000    30.000000   588.279000
  583.000000   395.144000   399.301000    30.000000   588.779000
  584.000000   395.346000   399.500000    30.000000   589.279000
  585.000000   395.548000   399.699000    30.000000   589.779000
  586.000000   395.749000   399.898000    30.000000   590.280000
  587.000000   395.951000   400.098000    30.000000   590.781000
  588.000000   396.152000   400.297000    30.000000   591.283000
  589.000000   396.354000   400.495000    30.000000   592.051000
  590.000000   396.555000   400.694000    30.000000   592.553000
  591.000000   396.756000   400.893000    30.000000   593.056000
  592.000000   396.958000   401.092000    30.000000   593.558000
  593.000000   397.159000   401.291000    30.000000   594.061000
  594.000000   397.360000   401.490000    30.000000   594.564000
  595.000000   397.561000   401.689000    30.000000   595.068000
  596.000000   397.762000   401.887000    30.000000   595.837000
  597.000000   397.964000   402.086000    30.000000   596.341000
  598.000000   398.165000   402.285000    30.000000   596.845000
  599.000000   398.365000   402.483000    30.000000   597.350000
  600.000000   398.566000   402.682000    30.000000   597.855000
  601.000000   398.767000   402.880000    30.000000   598.360000
  602.000000   398.968000   403.078000    30.000000   599.131000
  603.000000   399.169000   403.277000    30.000000   599.637000
  604.000000   399.370000   403.475000    30.000000   600.143000
  605.000000   399.570000   403.674000    30.000000   600.650000
  606.000000   399.771000   403.872000    30.000000   601.156000
  607.000000   399.971000   404.070000    30.000000   601.663000
  608.000000   400.172000   404.268000    30.000000   602.171000
  609.000000   400.372000   404.466000    30.000000   602.944000
  610.000000   400.573000   404.664000    30.000000   603.453000
  611.000000   400.773000   404.862000    30.000000   603.961000
  612.000000   400.973000   405.060000    30.000000   604.470000
  613.000000   401.174000   405.258000    30.000000   604.979000
  614.000000   401.374000   405.456000    30.000000   605.488000
  615.000000   401.574000   405.654000    30.000000   605.997000
  616.000000   401.774000   405.851000    30.000000   606.772000
  617.000000   401.974000   406.049000    30.000000   607.282000
  618.000000   402.174000   406.247000    30.000000   607.793000
  619.000000   402.374000   406.445000    30.000000   608.303000
  620.000000   402.574000   406.642000    30.000000   608.814000
  621.000000   402.774000   406.840000    30.000000   609.325000
  622.000000   402.974000   407.037000    30.000000   609.837000
  623.000000   403.174000   407.235000    30.000000   610.614000
  624.000000   403.373000   407.432000    30.000000   611.126000
  625.000000   403.573000   407.629000    30.000000   611.639000
  626.000000   403.773000   407.827000    30.000000   612.151000
  627.000000   403.972000   408.024000    30.000000   612.664000
  628.000000   404.172000   408.221000    30.000000   613.178000
  629.000000   404.371000   408.419000    30.000000   613.691000
  630.000000   404.571000   408.615000    30.000000   614.471000
  631.000000   404.770000   408.812000    30.000000   614.986000
  632.000000   404.969000   409.010000    30.000000   615.501000
  633.000000   405.169000   409.207000    30.000000   616.016000
  634.000000   405.368000   409.404000    30.000000   616.531000
  635.000000   405.567000   409.601000    30.000000   617.046000
  636.000000   405.766000   409.797000    30.000000   617.562000
  637.000000   405.965000   409.994000    30.000000   618.343000
  638.000000   406.164000   410.191000    30.000000   618.860000
  639.000000   406.363000   410.387000    30.000000   619.376000
  640.000000   406.562000   410.584000    30.000000   619.893000
  641.000000   406.761000   410.781000    30.000000   620.410000
  642.000000   406.960000   410.977000    30.000000   620.928000
  643.000000   407.158000   411.174000    30.000000   621.446000
  644.000000   407.357000   411.370000    30.000000   622.229000
  645.000000   407.556000   411.566000    30.000000   622.748000
  646.000000   407.754000   411.763000    30.000000   623.266000
  647.000000   407.953000   411.959000    30.000000   623.785000
  648.000000   408.151000   412.156000    30.000000   624.305000
  649.000000   408.350000   412.352000    30.000000   624.824000
  650.000000   408.548000   412.548000    30.000000   625.344000
  651.000000   408.747000   412.744000    30.000000   626.130000
  652.000000   408.945000   412.940000    30.000000   626.652000
  653.000000   409.143000   413.136000    30.000000   627.173000
  654.000000   409.341000   413.332000    30.000000   627.694000
  655.000000   409.540000   413.528000    30.000000   628.215000
  656.000000   409.738000   413.724000    30.000000   628.737000
  657.000000   409.936000   413.920000    30.000000   629.259000
  658.000000   410.134000   414.115000    30.000000   630.047000
  659.000000   410.332000   414.311000    30.000000   630.569000
  660.000000   410.530000   414.507000    30.000000   631.092000
  661.000000   410.727000   414.703000    30.000000   631.615000
  662.000000   410.925000   414.898000    30.000000   632.139000
  663.000000   411.123000   415.094000    30.000000   632.663000
  664.000000   411.321000   415.290000    30.000000   633.187000
  665.000000   411.518000   415.485000    30.000000   633.977000
  666.000000   411.716000   415.680000    30.000000   634.502000
  667.000000   411.914000   415.875000    30.000000   635.027000
  668.000000   412.111000   416.071000    30.000000   635.552000
  669.000000   412.308000   416.266000    30.000000   636.078000
  670.000000   412.506000   416.461000    30.000000   636.603000
  671.000000   412.703000   416.657000    30.000000   637.130000
  672.000000   412.900000   416.851000    30.000000   637.923000
  673.000000   413.098000   417.047000    30.000000   638.450000
  674.000000   413.295000   417.242000    30.000000   638.977000
  675.000000   413.492000   417.437000    30.000000   639.505000
  676.000000   413.689000   417.632000    30.000000   640.032000
  677.000000   413.886000   417.827000    30.000000   640.560000
  678.000000   414.083000   418.021000    30.000000   641.089000
  679.000000   414.280000   418.216000    30.000000   641.883000
  680.000000   414.477000   418.411000    30.000000   642.412000
  681.000000   414.674000   418.605000    30.000000   642.941000
  682.000000   414.871000   418.800000    30.000000   643.471000
  683.000000   415.067000   418.995000    30.000000   644.001000
  684.000000   415.264000   419.189000    30.000000   644.531000
  685.000000   415.461000   419.384000    30.000000   645.061000
  686.000000   415.657000   419.578000    30.000000   645.858000
  687.000000   415.854000   419.772000    30.000000   646.389000
  688.000000   416.050000   419.967000    30.000000   646.920000
  689.000000   416.247000   420.161000    30.000000   647.452000
  690.000000   416.443000   420.356000    30.000000   647.984000
  691.000000   416.639000   420.550000    30.000000   648.516000
  692.000000   416.836000   420.744000    30.000000   649.049000
  693.000000   417.032000   420.938000    30.000000   649.849000
  694.000000   417.228000   421.132000    30.000000   650.382000
  695.000000   417.424000   421.326000    30.000000   650.915000
  696.000000   417.620000   421.520000    30.000000   651.449000
  697.000000   417.816000   421.714000    30.000000   651.983000
  698.000000   418.012000   421.908000    30.000000   652.518000
  699.000000   418.208000   422.102000    30.000000   653.052000
  700.000000   418.404000   422.295000    30.000000   653.853000
  701.000000   418.600000   422.489000    30.000000   654.389000
  702.000000   418.795000   422.683000    30.000000   654.924000
  703.000000   418.991000   422.876000    30.000000   655.460000
  704.000000   419.187000   423.070000    30.000000   655.996000
  705.000000   419.382000   423.263000    30.000000   656.533000
  706.000000   419.578000   423.457000    30.000000   657.069000
  707.000000   419.773000   423.650000    30.000000   657.873000
  708.000000   419.969000   423.843000    30.000000   658.410000
  709.000000   420.164000   424.037000    30.000000   658.948000
  710.000000   420.360000   424.230000    30.000000   659.486000
  711.000000   420.555000   424.423000    30.000000   660.024000
  712.000000   420.750000   424.617000    30.000000   660.563000
  713.000000   420.945000   424.810000    30.000000   661.103000
  714.000000   421.140000   425.002000    30.000000   661.908000
  715.000000   421.335000   425.196000    30.000000   662.448000
  716.000000   421.530000   425.389000    30.000000   662.988000
  717.000000   421.725000   425.582000    30.000000   663.528000
  718.000000   421.920000   425.774000    30.000000   664.068000
  719.000000   422.115000   425.967000    30.000000   664.609000
  720.000000   422.310000   426.160000    30.000000   665.150000
  721.000000   422.505000   426.353000    30.000000   665.691000
  722.000000   422.700000   426.545000    30.000000   666.499000
  723.000000   422.894000   426.738000    30.000000   667.041000
  724.000000   423.089000   426.931000    30.000000   667.583000
  725.000000   423.283000   427.123000    30.000000   668.126000
  726.000000   423.478000   427.316000    30.000000   668.669000
  727.000000   423.672000   427.508000    30.000000   669.212000
  728.000000   423.867000   427.701000    30.000000   669.755000
  729.000000   424.061000   427.893000    30.000000   670.565000
  730.000000   424.255000   428.085000    30.000000   671.109000
  731.000000   424.450000   428.277000    30.000000   671.654000
  732.000000   424.644000   428.469000    30.000000   672.198000
  733.000000   424.838000   428.662000    30.000000   672.745000
  734.000000   425.032000   428.854000    30.000000   673.290000
  735.000000   425.226000   429.046000    30.000000   673.836000
  736.000000   425.420000   429.238000    30.000000   674.648000
  737.000000   425.614000   429.429000    30.000000   675.194000
  738.000000   425.808000   429.621000    30.000000   675.741000
  739.000000   426.002000   429.813000    30.000000   676.288000
  740.000000   426.196000   430.005000    30.000000   676.835000
  741.000000   426.389000   430.197000    30.000000   677.382000
  742.000000   426.583000   430.389000    30.000000   677.930000
  743.000000   426.777000   430.580000    30.000000   678.744000
  744.000000   426.970000   430.772000    30.000000   679.292000
  745.000000   427.164000   430.963000    30.000000   679.841000
  746.000000   427.357000   431.155000    30.000000   680.390000
  747.000000   427.550000   431.346000    30.000000   680.939000
  748.000000   427.744000   431.538000    30.000000   681.489000
  749.000000   427.937000   431.729000    30.000000   682.039000
  750.000000   428.130000   431.920000    30.000000   682.589000
  751.000000   428.324000   432.111000    30.000000   683.406000
  752.000000   428.517000   432.302000    30.000000   683.958000
  753.000000   428.710000   432.494000    30.000000   684.509000
  754.000000   428.903000   432.685000    30.000000   685.061000
  755.000000   429.096000   432.876000    30.000000   685.612000
  756.000000   429.289000   433.067000    30.000000   686.164000
  757.000000   429.482000   433.258000    30.000000   686.717000
  758.000000   429.675000   433.448000    30.000000   687.535000
  759.000000   429.867000   433.639000    30.000000   688.088000
  760.000000   430.060000   433.830000    30.000000   688.642000
  761.000000   430.253000   434.021000    30.000000   689.195000
  762.000000   430.445000   434.212000    30.000000   689.749000
  763.000000   430.638000   434.402000    30.000000   690.303000
  764.000000   430.830000   434.593000    30.000000   690.858000
  765.000000   431.023000   434.783000    30.000000   691.679000
  766.000000   431.215000   434.974000    30.000000   692.234000
  767.000000   431.408000   435.164000    30.000000   692.789000
  768.000000   431.600000   435.355000    30.000000   693.345000
  769.000000   431.792000   435.545000    30.000000   693.901000
  770.000000   431.984000   435.735000    30.000000   694.457000
  771.000000   432.176000   435.925000    30.000000   695.014000
  772.000000   432.369000   436.116000    30.000000   695.572000
  773.000000   432.561000   436.305000    30.000000   696.396000
  774.000000   432.753000   436.496000    30.000000   696.953000
  775.000000   432.945000   436.686000    30.000000   697.511000
  776.000000   433.136000   436.876000    30.000000   698.069000
  777.000000   433.328000   437.066000    30.000000   698.628000
  778.000000   433.520000   437.256000    30.000000   699.186000
  779.000000   433.712000   437.445000    30.000000   699.745000
  780.000000   433.903000   437.635000    30.000000   700.571000
  781.000000   434.095000   437.825000    30.000000   701.131000
  782.000000   434.287000   438.014000    30.000000   701.691000
  783.000000   434.478000   438.204000    30.000000   702.251000
  784.000000   434.670000   438.394000    30.000000   702.812000
  785.000000   434.861000   438.583000    30.000000   703.372000
  786.000000   435.052000   438.773000    30.000000   703.934000
  787.000000   435.244000   438.962000    30.000000   704.495000
  788.000000   435.435000   439.151000    30.000000   705.323000
  789.000000   435.626000   439.340000    30.000000   705.885000
  790.000000   435.817000   439.530000    30.000000   706.448000
  791.000000   436.008000   439.719000    30.000000   707.011000
  792.000000   436.199000   439.908000    30.000000   707.575000
  793.000000   436.390000   440.097000    30.000000   708.138000
  794.000000   436.581000   440.286000    30.000000   708.702000
  795.000000   436.772000   440.475000    30.000000   709.533000
  796.000000   436.963000   440.664000    30.000000   710.097000
  797.000000   437.154000   440.853000    30.000000   710.661000
  798.000000   437.344000   441.042000    30.000000   711.226000
  799.000000   437.535000   441.231000    30.000000   711.791000
  800.000000   437.725000   441.420000    30.000000   712.357000
  801.000000   437.916000   441.608000    30.000000   712.922000
  802.000000   438.107000   441.797000    30.000000   713.489000
  803.000000   438.297000   441.985000    30.000000   714.321000
  804.000000   438.487000   442.174000    30.000000   714.888000
  805.000000   438.678000   442.362000    30.000000   715.455000
  806.000000   438.868000   442.551000    30.000000   716.022000
  807.000000   439.058000   442.739000    30.000000   716.590000
  808.000000   439.248000   442.928000    30.000000   717.158000
  809.000000   439.438000   443.116000    30.000000   717.726000
  810.000000   439.629000   443.304000    30.000000   718.561000
  811.000000   439.819000   443.492000    30.000000   719.132000
  812.000000   440.008000   443.680000    30.000000   719.701000
  813.000000   440.198000   443.868000    30.000000   720.270000
  814.000000   440.388000   444.056000    30.000000   720.840000
  815.000000   440.578000   444.244000    30.000000   721.410000
  816.000000   440.768000   444.432000    30.000000   721.980000
  817.000000   440.957000   444.620000    30.000000   722.551000
  818.000000   441.147000   444.808000    30.000000   723.389000
  819.000000   441.337000   444.995000    30.000000   723.960000
  820.000000   441.526000   445.183000    30.000000   724.531000
  821.000000   441.716000   445.371000    30.000000   725.103000
  822.000000   441.905000   445.559000    30.000000   725.675000
  823.000000   442.094000   445.746000    30.000000   726.248000
  824.000000   442.284000   445.934000    30.000000   726.821000
  825.000000   442.473000   446.121000    30.000000   727.394000
  826.000000   442.662000   446.308000    30.000000   728.234000
  827.000000   442.851000   446.496000    30.000000   728.808000
  828.000000   443.040000   446.683000    30.000000   729.382000
  829.000000   443.229000   446.870000    30.000000   729.956000
  830.000000   443.418000   447.057000    30.000000   730.532000
  831.000000   443.607000   447.245000    30.000000   731.107000
  832.000000   443.796000   447.432000    30.000000   731.682000
  833.000000   443.985000   447.618000    30.000000   732.525000
  834.000000   444.174000   447.805000    30.000000   733.101000
  835.000000   444.363000   447.992000    30.000000   733.677000
  836.000000   444.551000   448.179000    30.000000   734.253000
  837.000000   444.740000   448.366000    30.000000   734.830000
  838.000000   444.928000   448.553000    30.000000   735.407000
  839.000000   445.117000   448.740000    30.000000   735.984000
  840.000000   445.305000   448.926000    30.000000   736.562000
  841.000000   445.494000   449.113000    30.000000   737.407000
  842.000000   445.682000   449.299000    30.000000   737.985000
  843.000000   445.870000   449.486000    30.000000   738.564000
  844.000000   446.058000   449.672000    30.000000   739.143000
  845.000000   446.247000   449.859000    30.000000   739.722000
  846.000000   446.435000   450.045000    30.000000   740.301000
  847.000000   446.623000   450.231000    30.000000   740.881000
  848.000000   446.811000   450.418000    30.000000   741.461000
  849.000000   446.999000   450.604000    30.000000   742.310000
  850.000000   447.187000   450.790000    30.000000   742.891000
  851.000000   447.374000   450.976000    30.000000   743.472000
  852.000000   447.562000   451.162000    30.000000   744.053000
  853.000000   447.750000   451.348000    30.000000   744.635000
  854.000000   447.938000   451.534000    30.000000   745.217000
  855.000000   448.125000   451.720000    30.000000   745.799000
  856.000000   448.313000   451.905000    30.000000   746.649000
  857.000000   448.500000   452.091000    30.000000   747.231000
  858.000000   448.688000   452.277000    30.000000   747.815000
  859.000000   448.875000   452.463000    30.000000   748.398000
  860.000000   449.063000   452.648000    30.000000   748.982000
  861.000000   449.250000   452.834000    30.000000   749.566000
  862.000000   449.437000   453.019000    30.000000   750.150000
  863.000000   449.624000   453.205000    30.000000   750.735000
  864.000000   449.811000   453.390000    30.000000   751.587000
  865.000000   449.998000   453.575000    30.000000   752.172000
  866.000000   450.185000   453.761000    30.000000   752.758000
  867.000000   450.372000   453.946000    30.000000   753.344000
  868.000000   450.559000   454.131000    30.000000   753.930000
  869.000000   450.746000   454.316000    30.000000   754.518000
  870.000000   450.933000   454.501000    30.000000   755.105000
  871.000000   451.120000   454.686000    30.000000   755.692000
  872.000000   451.306000   454.871000    30.000000   756.547000
  873.000000   451.493000   455.056000    30.000000   757.134000
  874.000000   451.680000   455.241000    30.000000   757.722000
  875.000000   451.866000   455.426000    30.000000   758.311000
  876.000000   452.053000   455.610000    30.000000   758.899000
  877.000000   452.239000   455.795000    30.000000   759.488000
  878.000000   452.425000   455.980000    30.000000   760.078000
  879.000000   452.612000   456.164000    30.000000   760.667000
  880.000000   452.798000   456.349000    30.000000   761.524000
  881.000000   452.984000   456.533000    30.000000   762.114000
  882.000000   453.170000   456.718000    30.000000   762.705000
  883.000000   453.356000   456.902000    30.000000   763.295000
  884.000000   453.542000   457.086000    30.000000   763.887000
  885.000000   453.728000   457.271000    30.000000   764.478000
  886.000000   453.914000   457.455000    30.000000   765.070000
  887.000000   454.100000   457.639000    30.000000   765.662000
  888.000000   454.286000   457.823000    30.000000   766.523000
  889.000000   454.472000   458.007000    30.000000   767.115000
  890.000000   454.657000   458.191000    30.000000   767.708000
  891.000000   454.843000   458.375000    30.000000   768.301000
  892.000000   455.029000   458.559000    30.000000   768.895000
  893.000000   455.214000   458.743000    30.000000   769.489000
  894.000000   455.400000   458.927000    30.000000   770.083000
  895.000000   455.585000   459.110000    30.000000   770.677000
  896.000000   455.770000   459.294000    30.000000   771.539000
  897.000000   455.956000   459.477000    30.000000   772.134000
  898.000000   456.141000   459.661000    30.000000   772.730000
  899.000000   456.326000   459.845000    30.000000   773.325000
  900.000000   456.511000   460.028000    30.000000   773.921000
  901.000000   456.696000   460.211000    30.000000   774.517000
  902.000000   456.881000   460.395000    30.000000   775.114000
  903.000000   457.066000   460.578000    30.000000   775.711000
  904.000000   457.251000   460.761000    30.000000   776.575000
  905.000000   457.436000   460.944000    30.000000   777.173000
  906.000000   457.621000   461.127000    30.000000   777.772000
  907.000000   457.806000   461.311000    30.000000   778.370000
  908.000000   457.990000   461.494000    30.000000   778.969000
  909.000000   458.175000   461.677000    30.000000   779.567000
  910.000000   458.360000   461.860000    30.000000   780.166000
  911.000000   458.544000   462.043000    30.000000   780.766000
  912.000000   458.729000   462.225000    30.000000   781.632000
  913.000000   458.913000   462.408000    30.000000   782.232000
  914.000000   459.097000   462.591000    30.000000   782.832000
  915.000000   459.282000   462.773000    30.000000   783.433000
  916.000000   459.466000   462.956000    30.000000   784.034000
  917.000000   459.650000   463.138000    30.000000   784.635000
  918.000000   459.834000   463.321000    30.000000   785.236000
  919.000000   460.018000   463.503000    30.000000   785.838000
  920.000000   460.202000   463.685000    30.000000   786.707000
  921.000000   460.386000   463.868000    30.000000   787.309000
  922.000000   460.570000   464.050000    30.000000   787.912000
  923.000000   460.754000   464.232000    30.000000   788.515000
  924.000000   460.938000   464.414000    30.000000   789.118000
  925.000000   461.122000   464.597000    30.000000   789.723000
  926.000000   461.305000   464.779000    30.000000   790.327000
  927.000000   461.489000   464.961000    30.000000   790.931000
  928.000000   461.673000   465.142000    30.000000   791.803000
  929.000000   461.856000   465.324000    30.000000   792.408000
  930.000000   462.040000   465.506000    30.000000   793.013000
  931.000000   462.223000   465.688000    30.000000   793.618000
  932.000000   462.406000   465.870000    30.000000   794.224000
  933.000000   462.590000   466.051000    30.000000   794.830000
  934.000000   462.773000   466.233000    30.000000   795.436000
  935.000000   462.956000   466.415000    30.000000   796.042000
  936.000000   463.139000   466.596000    30.000000   796.916000
  937.000000   463.322000   466.777000    30.000000   797.524000
  938.000000   463.505000   466.959000    30.000000   798.131000
  939.000000   463.688000   467.140000    30.000000   798.739000
  940.000000   463.871000   467.321000    30.000000   799.347000
  941.000000   464.054000   467.502000    30.000000   799.955000
  942.000000   464.237000   467.684000    30.000000   800.564000
  943.000000   464.419000   467.865000    30.000000   801.173000
  944.000000   464.602000   468.046000    30.000000   802.051000
  945.000000   464.785000   468.227000    30.000000   802.661000
  946.000000   464.967000   468.408000    30.000000   803.270000
  947.000000   465.150000   468.588000    30.000000   803.881000
  948.000000   465.332000   468.769000    30.000000   804.491000
  949.000000   465.515000   468.950000    30.000000   805.102000
  950.000000   465.697000   469.131000    30.000000   805.713000
  951.000000   465.879000   469.312000    30.000000   806.324000
  952.000000   466.062000   469.492000    30.000000   807.203000
  953.000000   466.244000   469.672000    30.000000   807.815000
  954.000000   466.426000   469.853000    30.000000   808.427000
  955.000000   466.608000   470.033000    30.000000   809.040000
  956.000000   466.790000   470.214000    30.000000   809.653000
  957.000000   466.972000   470.394000    30.000000   810.266000
  958.000000   467.154000   470.575000    30.000000   810.879000
  959.000000   467.335000   470.755000    30.000000   811.493000
  960.000000   467.517000   470.935000    30.000000   812.107000
  961.000000   467.699000   471.115000    30.000000   812.989000
  962.000000   467.881000   471.295000    30.000000   813.605000
  963.000000   468.062000   471.475000    30.000000   814.220000
  964.000000   468.244000   471.655000    30.000000   814.835000
  965.000000   468.425000   471.835000    30.000000   815.451000
  966.000000   468.607000   472.015000    30.000000   816.067000
  967.000000   468.788000   472.194000    30.000000   816.683000
  968.000000   468.969000   472.374000    30.000000   817.300000
  969.000000   469.151000   472.553000    30.000000   818.183000
  970.000000   469.332000   472.733000    30.000000   818.801000
  971.000000   469.513000   472.913000    30.000000   819.418000
  972.000000   469.694000   473.092000    30.000000   820.036000
  973.000000   469.875000   473.272000    30.000000   820.654000
  974.000000   470.056000   473.451000    30.000000   821.272000
  975.000000   470.237000   473.630000    30.000000   821.890000
  976.000000   470.418000   473.810000    30.000000   822.509000
  977.000000   470.599000   473.989000    30.000000   823.396000
  978.000000   470.779000   474.168000    30.000000   824.015000
  979.000000   470.960000   474.347000    30.000000   824.635000
  980.000000   471.141000   474.526000    30.000000   825.257000
  981.000000   471.321000   474.705000    30.000000   825.877000
  982.000000   471.502000   474.884000    30.000000   826.498000
  983.000000   471.682000   475.063000    30.000000   827.118000
  984.000000   471.863000   475.242000    30.000000   827.740000
  985.000000   472.043000   475.421000    30.000000   828.361000
  986.000000   472.223000   475.599000    30.000000   829.250000
  987.000000   472.403000   475.778000    30.000000   829.872000
  988.000000   472.584000   475.956000    30.000000   830.495000
  989.000000   472.764000   476.135000    30.000000   831.118000
  990.000000   472.944000   476.313000    30.000000   831.741000
  991.000000   473.124000   476.492000    30.000000   832.364000
  992.000000   473.304000   476.670000    30.000000   832.988000
  993.000000   473.484000   476.849000    30.000000   833.611000
  994.000000   473.663000   477.027000    30.000000   834.503000
  995.000000   473.843000   477.205000    30.000000   835.127000
  996.000000   474.023000   477.383000    30.000000   835.752000
  997.000000   474.203000   477.561000    30.000000   836.377000
  998.000000   474.382000   477.739000    30.000000   837.005000
  999.000000   474.562000   477.917000    30.000000   837.630000
 1000.000000   474.741000   478.095000    30.000000   838.256000
